Year,Distance,Owner,Fuel,Location,Drive,Type,Price,Brand,Model
2019.0,68865,1,CNG,DL-3C,Manual,HatchBack,478000,Hyundai,NEW SANTRO
2021.0,16936,1,PETROL,MH-04,Manual,SUV,739000,Nissan,MAGNITE
2012.0,64934,2,PETROL,AP-11,Manual,HatchBack,205000,Maruti,Alto
2017.0,54407,1,PETROL,HR-26,Manual,HatchBack,564000,Maruti,Baleno
2012.0,48563,2,PETROL,GJ-06,Manual,Sedan,578000,Maruti,Swift Dzire
2016.0,56282,1,PETROL,DL-2C,Manual,Sedan,618000,Maruti,Ciaz
2019.0,21779,1,CNG,DL-2C,Manual,HatchBack,576000,Maruti,New Wagon-R
2021.0,58508,1,PETROL,RJ-23,Manual,HatchBack,708000,Toyota,Other
2015.0,54592,1,PETROL,KA-05,Manual,HatchBack,512000,Hyundai,Grand i10
2017.0,63510,1,DIESEL,UP-16,Manual,SUV,685000,Mahindra,Other
2018.0,70698,1,PETROL,MP-09,Manual,HatchBack,514000,Hyundai,NEW SANTRO
2021.0,15512,2,PETROL,KA-51,Manual,HatchBack,467000,Renault,Kwid
2016.0,90022,1,PETROL,MH-20,Manual,SUV,366000,Mahindra,Other
2022.0,7271,1,PETROL,CH-01,Manual,HatchBack,938000,Hyundai,NEW I20
2018.0,91442,1,PETROL,GJ-01,Automatic,HatchBack,498000,Tata,Tiago
2018.0,56919,1,PETROL,TS-04,Manual,HatchBack,623000,Volkswagen,Polo
2019.0,25591,1,PETROL,MP-41,Manual,HatchBack,420000,Datsun,Other
2014.0,52550,1,DIESEL,MH-02,Manual,SUV,625000,Renault,Duster
2017.0,22308,2,PETROL,KA-05,Automatic,HatchBack,478000,Maruti,Celerio
2019.0,13083,2,PETROL,TS-07,Manual,HatchBack,611000,Tata,Tiago
2016.0,91935,1,PETROL,TS-07,Manual,HatchBack,407000,Maruti,Wagon R
2019.0,34005,1,PETROL,GJ-01,Manual,HatchBack,566000,Hyundai,Grand i10
2015.0,35537,3,PETROL,RJ-14,Automatic,HatchBack,422000,Hyundai,Grand i10
2019.0,26039,1,PETROL,KA-50,Manual,HatchBack,472000,Renault,Kwid
2020.0,64212,1,CNG,TS-07,Manual,HatchBack,592000,Maruti,New Wagon-R
2021.0,3948,1,PETROL,GJ-38,Automatic,SUV,952000,Tata,NEXON
2021.0,95356,2,PETROL,WB-08,Manual,Sedan,345000,Maruti,Ciaz
2020.0,68433,1,PETROL,PB-91,Manual,Sedan,714000,Maruti,Ciaz
2015.0,94059,2,PETROL,MH-46,Manual,HatchBack,497000,Hyundai,Elite i20
2019.0,37428,2,PETROL,GJ-18,Automatic,Lux_sedan,1539000,Hyundai,Other
2013.0,85808,1,PETROL,KL-22,Manual,HatchBack,243000,Maruti,Alto K10
2016.0,64642,1,PETROL,DL-2C,Manual,HatchBack,359000,Maruti,Wagon R
2021.0,61651,1,CNG,MH-05,Manual,HatchBack,558000,Maruti,New Wagon-R
2012.0,21063,1,PETROL,UP-14,Manual,HatchBack,257000,Hyundai,i10
2020.0,38751,1,CNG,MH-12,Manual,HatchBack,573000,Hyundai,NEW SANTRO
2019.0,18784,1,PETROL,MH-14,Manual,HatchBack,711000,Hyundai,Elite i20
2017.0,31476,1,PETROL,KA-03,Automatic,HatchBack,545000,Nissan,Other
2017.0,30033,1,PETROL,TN-06,Manual,SUV,798000,Honda,WR-V
2018.0,18326,1,PETROL,PB-70,Manual,Sedan,733000,Toyota,YARIS
2017.0,29220,1,PETROL,PB-10,Manual,HatchBack,219000,Datsun,Redi Go
2012.0,92682,2,PETROL,KL-02,Manual,HatchBack,206000,Maruti,Alto K10
2016.0,48652,2,PETROL,TS-07,Manual,HatchBack,299000,Renault,Kwid
2018.0,83294,2,DIESEL,HR-26,Manual,Lux_SUV,1086000,Mahindra,XUV500
2017.0,78566,1,PETROL,TS-08,Automatic,Sedan,726000,Maruti,Dzire
2017.0,51405,3,PETROL,KA-19,Manual,HatchBack,423000,Tata,Tiago
2016.0,34820,2,CNG,MH-14,Automatic,HatchBack,610000,Maruti,Baleno
2021.0,63146,1,DIESEL,UP-32,Manual,SUV,833000,Mahindra,Other
2018.0,76855,2,PETROL,KA-05,Automatic,HatchBack,499000,Hyundai,NEW SANTRO
2021.0,13808,1,PETROL,TN-03,Manual,HatchBack,837000,Renault,Kiger
2019.0,30098,1,PETROL,TN-09,Manual,HatchBack,539000,Maruti,IGNIS
2017.0,69587,1,PETROL,KA-05,Manual,Sedan,680000,Honda,City
2016.0,62894,2,PETROL,KA-51,Automatic,HatchBack,602000,Maruti,Baleno
2016.0,30940,2,PETROL,MH-47,Automatic,HatchBack,336000,Maruti,Celerio
2017.0,71649,1,DIESEL,MH-12,Manual,SUV,809000,Honda,WR-V
2018.0,59589,1,DIESEL,MH-47,Manual,SUV,794000,Ford,Ecosport
2020.0,102002,1,DIESEL,TN-73,Manual,Sedan,478700,Honda,City
2021.0,33789,1,PETROL,UP-16,Automatic,Sedan,1387000,Honda,City
2018.0,29151,2,PETROL,GJ-01,Manual,HatchBack,513000,Honda,Jazz
2016.0,81031,1,PETROL,UP-32,Manual,HatchBack,378000,Volkswagen,Polo
2017.0,55676,2,PETROL,TN-01,Manual,HatchBack,423000,Maruti,Wagon R
2021.0,42516,1,PETROL,TN-85,Manual,HatchBack,660000,Maruti,Swift
2018.0,23154,1,PETROL,TN-56,Manual,HatchBack,414000,Datsun,Go Plus
2019.0,38825,1,PETROL,WB-02,Manual,HatchBack,392000,Renault,Kwid
2021.0,50380,1,CNG,DL-9C,Manual,HatchBack,644000,Hyundai,GRAND I10
2018.0,17875,2,PETROL,KA-42,Manual,Sedan,1015000,Toyota,YARIS
2016.0,56022,1,PETROL,TS-07,Manual,HatchBack,502000,Hyundai,Grand i10
2019.0,48657,1,PETROL,HR-26,Manual,SUV,1007000,Hyundai,Creta
2019.0,22797,1,PETROL,UP-78,Manual,Sedan,782000,Maruti,Dzire
2015.0,74759,1,PETROL,MH-05,Manual,HatchBack,342000,Maruti,Wagon R
2010.0,62726,1,PETROL,KA-03,Manual,HatchBack,276000,Hyundai,i10
2018.0,29314,1,PETROL,WB-02,Manual,HatchBack,523000,Maruti,Baleno
2012.0,51873,2,PETROL,GJ-06,Manual,HatchBack,367000,Maruti,Swift
2015.0,46499,2,PETROL,PB-09,Manual,HatchBack,261000,Maruti,Alto K10
2016.0,40561,2,CNG,MH-46,Automatic,HatchBack,379000,Maruti,Wagon R
2014.0,50161,1,PETROL,WB-02,Manual,Sedan,408000,Honda,City
2018.0,89047,1,DIESEL,HR-26,Manual,SUV,574000,Maruti,Vitara Brezza
2019.0,30109,2,PETROL,TN-14,Automatic,HatchBack,492000,Maruti,Celerio
2014.0,24316,1,PETROL,TN-22,Manual,Sedan,760000,Maruti,Swift Dzire
2019.0,68382,1,PETROL,CH-01,Manual,Sedan,565000,Honda,City
2018.0,13826,2,PETROL,MH-01,Manual,SUV,711000,Honda,WR-V
2021.0,63818,1,CNG,HR-26,Manual,HatchBack,564200,Maruti,New Wagon-R
2013.0,91983,2,PETROL,DL-3C,Manual,HatchBack,297000,Hyundai,i20
2015.0,40751,1,PETROL,KA-51,Manual,HatchBack,524000,Hyundai,Grand i10
2017.0,104774,1,DIESEL,UP-32,Manual,Sedan,687800,Skoda,Rapid
2020.0,56330,1,PETROL,TS-08,Automatic,SUV,1138000,KIA,SONET
2021.0,14771,1,PETROL,KA-03,Manual,HatchBack,463000,Maruti,Alto
2021.0,51220,1,PETROL,MH-06,Manual,HatchBack,814000,Hyundai,NEW I20
2017.0,46667,2,PETROL,TN-13,Automatic,HatchBack,488000,Tata,Tiago
2017.0,54838,1,PETROL,MH-01,Manual,Sedan,348000,Maruti,Swift Dzire
2012.0,75621,1,PETROL,UP-16,Manual,HatchBack,253000,Hyundai,i10
2018.0,3504,1,PETROL,MH-03,Manual,HatchBack,366000,Maruti,Alto K10
2013.0,46873,1,PETROL,WB-02,Manual,HatchBack,216000,Maruti,Wagon R
2015.0,37158,1,PETROL,UP-16,Automatic,Sedan,712000,Maruti,Swift Dzire
2015.0,43785,1,PETROL,HR-30,Manual,HatchBack,378000,Hyundai,Grand i10
2016.0,22977,1,PETROL,KA-51,Manual,HatchBack,527000,Hyundai,Grand i10
2022.0,10592,1,PETROL,PB-08,Manual,HatchBack,469000,Maruti,S PRESSO
2015.0,46720,2,PETROL,KA-03,Manual,HatchBack,334000,Maruti,Alto K10
2013.0,51515,1,PETROL,UP-14,Manual,Sedan,357000,Maruti,Swift Dzire
2021.0,7171,1,PETROL,MH-14,Manual,HatchBack,860000,Honda,Jazz
2019.0,54125,2,DIESEL,HR-26,Automatic,SUV,746000,Maruti,Vitara Brezza
2016.0,53789,1,PETROL,KA-53,Manual,HatchBack,706000,Hyundai,Elite i20
2018.0,36212,1,PETROL,GJ-02,Automatic,Sedan,1186000,Honda,City
2022.0,2747,1,PETROL,BR-01,Manual,SUV,1150000,Hyundai,Creta
2019.0,24495,2,PETROL,DL-2C,Manual,Sedan,593000,Maruti,Dzire
2018.0,50946,2,PETROL,HR-26,Manual,Sedan,659000,Maruti,Ciaz
2012.0,57606,1,DIESEL,MH-03,Manual,Sedan,860000,Maruti,Swift Dzire
2020.0,63060,1,PETROL,GJ-06,Manual,HatchBack,605000,Maruti,Baleno
2013.0,43278,1,PETROL,GJ-06,Manual,HatchBack,402000,Maruti,Swift
2019.0,90671,1,CNG,HR-29,Manual,HatchBack,476000,Maruti,New Wagon-R
2014.0,53014,1,PETROL,GJ-13,Manual,HatchBack,429000,Hyundai,i20
2013.0,59301,1,PETROL,DL-9C,Manual,Sedan,358000,Maruti,Swift Dzire
2019.0,25928,1,PETROL,GJ-06,Automatic,Sedan,872000,Honda,Amaze
2017.0,88004,1,PETROL,TN-18,Manual,HatchBack,441000,Maruti,Wagon R
2011.0,45040,2,CNG,DL-8C,Manual,HatchBack,234000,Maruti,Wagon R
2017.0,81135,2,DIESEL,TS-09,Automatic,HatchBack,596000,Maruti,IGNIS
2021.0,22273,1,PETROL,UP-32,Manual,SUV,795000,Maruti,S Cross
2010.0,66354,1,PETROL,DL-9C,Manual,HatchBack,178000,Maruti,Swift
2021.0,17210,1,PETROL,DL-3C,Automatic,HatchBack,922000,Renault,Kiger
2016.0,72160,1,PETROL,MH-48,Manual,HatchBack,530000,Maruti,Baleno
2018.0,54154,1,PETROL,KA-59,Automatic,HatchBack,565000,Tata,Tiago
2021.0,17916,1,PETROL,UP-85,Manual,SUV,839000,Maruti,S Cross
2018.0,61598,2,PETROL,KA-53,Manual,HatchBack,517000,Hyundai,Grand i10
2022.0,39316,1,PETROL,TS-08,Manual,SUV,687000,Renault,TRIBER
2016.0,24189,2,PETROL,TS-07,Automatic,HatchBack,447000,Maruti,Celerio
2014.0,76853,1,PETROL,KA-19,Manual,HatchBack,416000,Hyundai,Grand i10
2019.0,23690,1,PETROL,DL-3C,Automatic,Lux_SUV,1645000,Jeep,Other
2018.0,37418,2,PETROL,KA-53,Manual,HatchBack,402000,Renault,Kwid
2015.0,74704,1,DIESEL,MH-14,Manual,HatchBack,613000,Maruti,Swift
2019.0,87938,1,DIESEL,BR-01,Manual,SUV,741000,Ford,Ecosport
2012.0,48223,2,PETROL,DL-7C,Manual,HatchBack,213000,Hyundai,i10
2021.0,77450,1,CNG,UP-32,Manual,HatchBack,655000,Hyundai,GRAND I10
2012.0,68907,2,PETROL,DL-3C,Manual,HatchBack,290000,Hyundai,i20
2015.0,58464,2,PETROL,MH-12,Manual,HatchBack,457000,Maruti,Swift
2019.0,12153,1,PETROL,DL-12,Manual,HatchBack,444000,Renault,Kwid
2017.0,28749,1,PETROL,DL-8C,Manual,HatchBack,494000,Hyundai,Grand i10
2019.0,15551,1,PETROL,MH-12,Manual,HatchBack,701000,Maruti,Baleno
2012.0,52842,2,PETROL,MH-06,Manual,HatchBack,257000,Hyundai,i10
2019.0,16926,2,PETROL,KA-20,Manual,HatchBack,440000,Renault,Kwid
2019.0,28991,1,PETROL,DL-2C,Manual,HatchBack,567000,Maruti,Baleno
2018.0,31426,1,PETROL,UP-78,Manual,Sedan,824000,Hyundai,Verna
2017.0,38035,1,PETROL,GJ-19,Automatic,HatchBack,404000,Maruti,Wagon R
2018.0,43692,1,PETROL,MH-47,Automatic,Sedan,802000,Honda,City
2017.0,89464,1,DIESEL,TS-08,Manual,Lux_SUV,1103000,Jeep,Other
2013.0,75251,1,DIESEL,GJ-03,Manual,Sedan,719000,Hyundai,Verna
2016.0,58515,1,PETROL,DL-8C,Manual,HatchBack,434000,Maruti,Baleno
2020.0,57109,1,PETROL,GJ-27,Manual,HatchBack,592000,Maruti,Swift
2019.0,38273,2,PETROL,UP-85,Manual,SUV,675200,Honda,WR-V
2016.0,51825,1,PETROL,TN-10,Manual,HatchBack,306000,Maruti,Alto K10
2016.0,37125,1,PETROL,MH-31,Manual,HatchBack,283000,Maruti,Alto 800
2018.0,68132,1,DIESEL,WB-02,Manual,SUV,732000,Renault,Other
2018.0,120112,2,DIESEL,MH-18,Manual,Sedan,534000,Honda,Amaze
2021.0,71423,1,PETROL,KA-53,Manual,Sedan,615000,Honda,Amaze
2019.0,19675,2,PETROL,GJ-21,Automatic,SUV,1027000,Maruti,Other
2018.0,59296,2,DIESEL,KA-53,Manual,Sedan,656000,Tata,TIGOR
2020.0,17415,1,PETROL,MH-02,Automatic,SUV,1717000,KIA,SELTOS
2010.0,81176,2,PETROL,CH-01,Manual,HatchBack,170000,Hyundai,i10
2021.0,17632,1,PETROL,UP-62,Manual,HatchBack,778000,Renault,Kiger
2020.0,40817,2,PETROL,TS-08,Automatic,HatchBack,591000,Hyundai,NEW SANTRO
2020.0,28867,1,PETROL,TN-18,Manual,HatchBack,376000,Maruti,Alto
2014.0,65187,1,PETROL,UP-78,Automatic,HatchBack,310000,Maruti,Celerio
2018.0,87503,1,DIESEL,MH-04,Manual,Sedan,500000,Hyundai,Verna
2018.0,30209,1,PETROL,GJ-05,Manual,HatchBack,330000,Renault,Kwid
2018.0,58057,2,DIESEL,UP-16,Automatic,SUV,1007000,Hyundai,Creta
2016.0,122542,1,DIESEL,MH-05,Manual,SUV,627000,Maruti,S Cross
2016.0,40188,1,PETROL,GJ-01,Manual,HatchBack,497000,Maruti,Baleno
2018.0,33366,1,CNG,GJ-04,Manual,HatchBack,372000,Hyundai,Eon
2017.0,44726,1,DIESEL,UP-78,Manual,SUV,648000,Maruti,Vitara Brezza
2021.0,3895,1,PETROL,TN-12,Manual,HatchBack,753000,Tata,ALTROZ
2018.0,74169,1,PETROL,DL-4C,Automatic,Sedan,676000,Maruti,Dzire
2017.0,68757,2,PETROL,TN-04,Manual,HatchBack,505000,Hyundai,Grand i10
2020.0,49220,1,PETROL,UP-78,Manual,Sedan,490000,Skoda,Rapid
2017.0,51426,1,PETROL,TN-85,Manual,HatchBack,351000,Renault,Kwid
2016.0,61881,1,PETROL,TS-13,Manual,HatchBack,550000,Maruti,Swift
2018.0,31458,2,PETROL,KA-03,Automatic,Sedan,601000,Maruti,Dzire
2022.0,5120,1,PETROL,GJ-01,Manual,SUV,1244000,KIA,SONET
2018.0,69846,2,PETROL,KA-01,Automatic,Sedan,589000,Maruti,Ciaz
2012.0,20752,1,PETROL,DL-4C,Manual,Sedan,578000,Skoda,Rapid
2017.0,80140,1,PETROL,KL-43,Manual,Sedan,608000,Maruti,Dzire
2016.0,97383,2,PETROL,WB-12,Manual,HatchBack,285000,Maruti,Celerio
2017.0,62826,1,PETROL,HR-12,Manual,HatchBack,267000,Renault,Kwid
2021.0,76654,1,DIESEL,TS-07,Automatic,Sedan,1012000,Skoda,Rapid
2015.0,91771,2,DIESEL,MH-15,Manual,Sedan,488000,Honda,Amaze
2021.0,13923,1,PETROL,TN-07,Automatic,HatchBack,817000,Ford,Other
2018.0,65411,1,DIESEL,BR-01,Manual,Sedan,491000,Tata,TIGOR
2018.0,62543,1,PETROL,UP-25,Manual,Sedan,366000,Maruti,Dzire
2020.0,60058,1,PETROL,KA-03,Manual,HatchBack,676000,Maruti,Baleno
2018.0,77819,2,DIESEL,WB-44,Manual,SUV,737000,Ford,Ecosport
2019.0,85140,1,PETROL,TN-20,Manual,HatchBack,421000,Maruti,Celerio X
2012.0,35007,2,PETROL,AP-28,Manual,HatchBack,259000,Maruti,Alto 800
2019.0,89899,1,PETROL,TS-09,Automatic,HatchBack,711000,Maruti,Swift
2021.0,17847,1,PETROL,DL-10,Automatic,HatchBack,531000,Renault,Kwid
2015.0,25960,1,PETROL,GJ-01,Automatic,Sedan,968000,Maruti,Swift Dzire
2019.0,33978,1,PETROL,HR-26,Automatic,SUV,853000,Tata,NEXON
2020.0,67846,1,PETROL,UP-32,Manual,HatchBack,474000,Maruti,New Wagon-R
2021.0,13454,1,PETROL,HR-51,Manual,HatchBack,362000,Datsun,Redi Go
2014.0,50650,2,PETROL,WB-08,Manual,HatchBack,275000,Honda,Brio
2017.0,90153,1,PETROL,KA-04,Manual,HatchBack,295000,Hyundai,Eon
2018.0,52130,1,PETROL,WB-02,Manual,Sedan,626000,Maruti,Ciaz
2017.0,69895,1,PETROL,GJ-23,Manual,HatchBack,479000,Maruti,Swift
2011.0,54682,1,PETROL,DL-12,Manual,HatchBack,241000,Hyundai,i10
2021.0,5097,2,PETROL,GJ-03,Automatic,SUV,1547000,Mahindra,Other
2019.0,44546,1,PETROL,DL-5C,Manual,Sedan,635000,Maruti,Dzire
2021.0,31793,1,DIESEL,KA-03,Automatic,SUV,1295000,Tata,NEXON
2017.0,30728,1,DIESEL,KA-03,Automatic,Lux_SUV,1531000,Mahindra,XUV500
2018.0,81300,1,DIESEL,MH-05,Manual,SUV,1713000,Toyota,Other
2019.0,58031,1,PETROL,MH-12,Manual,HatchBack,639000,Volkswagen,Polo
2016.0,8187,2,PETROL,KA-41,Manual,HatchBack,366000,Hyundai,Eon
2016.0,54628,2,DIESEL,KA-05,Manual,Lux_SUV,1012000,Mahindra,XUV500
2017.0,52450,2,PETROL,HR-26,Manual,SUV,551000,Ford,Ecosport
2016.0,40133,3,PETROL,TN-33,Manual,HatchBack,277000,Maruti,Alto 800
2018.0,36428,1,DIESEL,HR-10,Automatic,SUV,779000,Maruti,Vitara Brezza
2016.0,42285,1,PETROL,BR-01,Manual,HatchBack,203000,Datsun,Other
2020.0,35053,1,PETROL,DL-3C,Manual,HatchBack,655000,Maruti,Baleno
2015.0,56389,2,PETROL,DL-3C,Automatic,Sedan,316000,Maruti,Swift Dzire
2021.0,58989,1,PETROL,DL-14,Automatic,Sedan,913000,Toyota,YARIS
2019.0,35146,1,PETROL,KA-41,Automatic,Sedan,731000,Maruti,Dzire
2019.0,62596,1,PETROL,PB-91,Manual,HatchBack,685000,Hyundai,Elite i20
2020.0,26852,1,PETROL,TS-07,Manual,SUV,1019000,Maruti,S Cross
2015.0,13681,1,PETROL,TN-12,Manual,Sedan,926000,Honda,City
2011.0,84199,2,PETROL,HR-26,Manual,HatchBack,168000,Maruti,Alto K10
2022.0,11077,1,PETROL,HR-98,Automatic,HatchBack,830000,Honda,Jazz
2019.0,38201,1,PETROL,PB-70,Manual,HatchBack,510000,Maruti,New Wagon-R
2013.0,62091,3,PETROL,DL-3C,Manual,HatchBack,290000,Hyundai,i20
2017.0,44339,1,PETROL,TS-08,Manual,HatchBack,658000,Maruti,Baleno
2017.0,87581,1,PETROL,DL-3C,Manual,SUV,613000,Honda,WR-V
2010.0,38464,2,PETROL,TN-72,Automatic,Sedan,1049000,Maruti,Swift Dzire
2021.0,30111,1,DIESEL,TS-07,Manual,SUV,1877000,Hyundai,Other
2021.0,13241,1,PETROL,PB-70,Automatic,SUV,1118000,Hyundai,VENUE
2017.0,28675,1,PETROL,GJ-05,Automatic,HatchBack,337000,Renault,Kwid
2017.0,86527,1,PETROL,UP-80,Manual,HatchBack,446000,Hyundai,Grand i10
2018.0,66438,1,CNG,HR-26,Manual,HatchBack,424000,Maruti,Wagon R
2018.0,24379,1,PETROL,TS-11,Manual,HatchBack,356000,Maruti,Alto K10
2013.0,95303,1,PETROL,GJ-05,Manual,Sedan,674000,Honda,Amaze
2013.0,61360,1,PETROL,MH-01,Automatic,HatchBack,467000,Volkswagen,Polo
2021.0,61289,1,PETROL,GJ-27,Manual,HatchBack,696000,Maruti,Baleno
2019.0,48162,1,PETROL,HR-51,Manual,Sedan,566000,Honda,Amaze
2018.0,70968,1,PETROL,KA-03,Manual,Sedan,617000,Honda,Amaze
2016.0,61813,3,PETROL,MH-47,Automatic,Sedan,603000,Honda,City
2017.0,85982,2,PETROL,TN-01,Automatic,SUV,694000,Ford,Ecosport
2015.0,79769,1,CNG,MH-47,Manual,HatchBack,353000,Maruti,Wagon R
2017.0,93975,1,PETROL,KA-03,Manual,HatchBack,699000,Hyundai,Elite i20
2022.0,4164,1,DIESEL,MH-14,Manual,SUV,1449000,Hyundai,Creta
2015.0,73634,1,PETROL,KA-05,Manual,HatchBack,413000,Honda,Brio
2012.0,50816,2,PETROL,KA-09,Automatic,Sedan,797000,Maruti,Swift Dzire
2010.0,49743,1,PETROL,MH-03,Manual,HatchBack,164000,Maruti,Other
2019.0,57203,1,PETROL,UP-78,Manual,HatchBack,610000,Maruti,Baleno
2019.0,113624,1,DIESEL,GJ-01,Manual,Sedan,631000,Honda,Other
2017.0,53119,1,PETROL,DL-1C,Manual,Sedan,502000,Maruti,Dzire
2018.0,31424,1,PETROL,TN-59,Manual,HatchBack,529000,Maruti,Celerio
2019.0,55065,1,PETROL,MH-48,Automatic,HatchBack,428000,Renault,Kwid
2010.0,97453,1,PETROL,KL-41,Manual,HatchBack,311000,Volkswagen,Polo
2017.0,57938,1,PETROL,GJ-01,Manual,HatchBack,467000,Maruti,Swift
2018.0,50870,1,CNG,MH-46,Manual,HatchBack,519000,Maruti,Celerio
2018.0,79019,1,DIESEL,KA-43,Manual,Sedan,758000,Maruti,Dzire
2014.0,76899,1,PETROL,KA-01,Manual,Sedan,397000,Honda,City
2020.0,92154,1,PETROL,TN-03,Manual,Sedan,551000,Hyundai,AURA
2017.0,62422,2,PETROL,TS-07,Manual,HatchBack,574000,Maruti,Baleno
2017.0,28200,1,PETROL,TS-08,Automatic,HatchBack,364000,Maruti,Alto K10
2011.0,93658,2,PETROL,DL-4C,Manual,HatchBack,207000,Hyundai,i20
2016.0,95184,2,PETROL,GJ-01,Automatic,Sedan,533000,Hyundai,Verna
2018.0,32795,2,PETROL,MH-12,Automatic,Sedan,633000,Honda,City
2019.0,9026,1,PETROL,KA-05,Manual,HatchBack,695000,Hyundai,GRAND I10
2019.0,38010,1,PETROL,TS-07,Automatic,HatchBack,710000,Hyundai,GRAND I10
2021.0,69050,2,PETROL,KA-05,Manual,Sedan,733000,Honda,Amaze
2018.0,71824,1,PETROL,MP-48,Automatic,HatchBack,522000,Maruti,Swift
2020.0,42372,1,PETROL,TS-08,Manual,SUV,1339000,KIA,SELTOS
2020.0,34579,1,DIESEL,KA-02,Manual,HatchBack,1031000,Hyundai,NEW I20
2014.0,44106,1,PETROL,KA-53,Manual,HatchBack,425000,Hyundai,Grand i10
2016.0,22747,2,PETROL,DL-1C,Manual,HatchBack,290000,Maruti,Alto K10
2017.0,71220,1,CNG,HR-10,Manual,HatchBack,386000,Maruti,Wagon R
2015.0,59657,1,DIESEL,DL-8C,Automatic,Sedan,690000,Honda,Amaze
2017.0,26404,1,PETROL,KA-03,Manual,HatchBack,691000,Hyundai,i20 Active
2018.0,53715,4,CNG,TS-08,Manual,HatchBack,651000,Maruti,Baleno
2019.0,67591,1,PETROL,GJ-05,Manual,HatchBack,435000,Maruti,S PRESSO
2015.0,105339,1,DIESEL,UP-16,Manual,Sedan,708000,Hyundai,Xcent
2017.0,81369,1,PETROL,HR-03,Manual,Sedan,553000,Maruti,Dzire
2019.0,63460,1,PETROL,KA-05,Automatic,HatchBack,794000,Honda,Jazz
2019.0,34284,1,CNG,DL-8C,Manual,HatchBack,533000,Hyundai,NEW SANTRO
2018.0,76198,1,DIESEL,GJ-01,Manual,SUV,760000,Ford,Ecosport
2019.0,22695,1,PETROL,GJ-18,Manual,HatchBack,563000,Hyundai,Grand i10
2017.0,41497,1,PETROL,GJ-27,Manual,HatchBack,658000,Hyundai,Elite i20
2018.0,70312,3,PETROL,MH-48,Manual,HatchBack,415000,Maruti,Celerio X
2018.0,49258,1,CNG,MH-01,Manual,HatchBack,555000,Hyundai,NEW SANTRO
2013.0,94424,1,PETROL,DL-12,Manual,HatchBack,319000,Hyundai,i20
2018.0,36714,1,PETROL,KA-04,Manual,HatchBack,580000,Maruti,IGNIS
2019.0,9067,2,PETROL,KA-25,Manual,HatchBack,507000,Maruti,Celerio
2020.0,47781,1,CNG,CH-01,Manual,HatchBack,515000,Maruti,New Wagon-R
2021.0,12441,1,PETROL,TN-23,Automatic,SUV,1311000,Renault,Duster
2015.0,89268,2,PETROL,GJ-01,Manual,HatchBack,448000,Hyundai,Grand i10
2013.0,45247,1,PETROL,DL-4C,Manual,HatchBack,250000,Maruti,Wagon R
2017.0,101647,3,DIESEL,GJ-01,Manual,SUV,716000,Maruti,Ertiga
2016.0,57626,1,DIESEL,KA-01,Manual,Lux_SUV,1274000,Mahindra,XUV500
2015.0,44589,1,PETROL,KL-39,Manual,HatchBack,320000,Maruti,Alto K10
2017.0,39429,2,PETROL,MH-01,Automatic,Sedan,574000,Honda,City
2018.0,90213,1,PETROL,GJ-18,Manual,SUV,685000,Honda,WR-V
2015.0,25452,1,PETROL,KA-02,Manual,HatchBack,542000,Hyundai,Grand i10
2015.0,38272,1,PETROL,MH-02,Automatic,Sedan,885000,Maruti,Swift Dzire
2017.0,34483,1,PETROL,MH-46,Manual,Sedan,511000,Maruti,Ciaz
2014.0,71218,1,PETROL,KA-05,Manual,HatchBack,295000,Maruti,Alto 800
2017.0,65287,1,PETROL,TN-10,Manual,HatchBack,458000,Tata,Tiago
2022.0,73980,2,PETROL,GJ-01,Manual,Sedan,573000,Maruti,Dzire
2016.0,36954,3,PETROL,GJ-10,Manual,HatchBack,375000,Maruti,Wagon R
2022.0,5107,1,PETROL,TN-12,Automatic,HatchBack,952000,Tata,ALTROZ
2017.0,33789,1,PETROL,GJ-05,Manual,HatchBack,399000,Maruti,Wagon R
2017.0,7281,1,PETROL,KA-05,Automatic,Sedan,1373000,Maruti,Dzire
2019.0,24945,1,PETROL,TN-19,Manual,SUV,626000,Renault,TRIBER
2017.0,67646,1,DIESEL,UP-65,Manual,SUV,644000,Maruti,Vitara Brezza
2018.0,74352,1,PETROL,TN-01,Manual,Sedan,367000,Maruti,Dzire
2021.0,33234,1,PETROL,GJ-05,Automatic,HatchBack,748000,Renault,Kiger
2017.0,57559,1,PETROL,DL-8C,Manual,HatchBack,496000,Maruti,Baleno
2016.0,38706,1,PETROL,KA-03,Manual,Sedan,724000,Honda,City
2018.0,75647,1,DIESEL,UP-14,Manual,SUV,580000,Maruti,Vitara Brezza
2019.0,59517,1,DIESEL,MH-44,Manual,SUV,900000,Maruti,Vitara Brezza
2018.0,72152,2,DIESEL,KA-30,Automatic,SUV,930000,Maruti,Vitara Brezza
2018.0,30526,1,PETROL,GJ-15,Manual,Sedan,645000,Maruti,Ciaz
2022.0,19466,1,PETROL,TS-05,Manual,SUV,1347000,Maruti,Other
2018.0,57485,1,PETROL,MP-05,Manual,HatchBack,306000,Hyundai,Eon
2015.0,34204,1,CNG,MH-02,Manual,HatchBack,377000,Maruti,Wagon R
2019.0,43174,1,PETROL,MH-03,Manual,Sedan,463000,Hyundai,Verna
2020.0,14156,1,PETROL,GJ-06,Manual,HatchBack,393000,Renault,Kwid
2014.0,10861,1,PETROL,DL-9C,Manual,HatchBack,264000,Hyundai,Santro Xing
